query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction					
ECP_1608	199310.c2055	4.5E-232	810.1	Escherichia	cfa	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006629,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0008825,GO:0009987,GO:0016740,GO:0016741,GO:0030258,GO:0032259,GO:0044237,GO:0044238,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0071704	2.1.1.317,2.1.1.79	ko:K00574,ko:K20238					ko00000,ko01000			iEC55989_1330.EC55989_1829,iECIAI1_1343.ECIAI1_1713,iECO103_1326.ECO103_1803,iECSE_1348.ECSE_1785,iEcE24377_1341.EcE24377A_1875	Bacteria	1MX3U@1224,1RNID@1236,3XMDR@561,COG2230@1,COG2230@2	NA|NA|NA	M	Transfers a methylene group from S-adenosyl-L-methionine to the cis double bond of an unsaturated fatty acid chain resulting in the replacement of the double bond with a methylene bridge
ECP_1610	316407.1742737	4.1E-248	863.6	Escherichia	mdtK	GO:0000302,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0006857,GO:0006862,GO:0006950,GO:0006979,GO:0008150,GO:0008509,GO:0008514,GO:0009987,GO:0015075,GO:0015215,GO:0015230,GO:0015238,GO:0015605,GO:0015711,GO:0015748,GO:0015833,GO:0015893,GO:0015931,GO:0015932,GO:0016020,GO:0022857,GO:0033554,GO:0034220,GO:0034599,GO:0034614,GO:0035350,GO:0035442,GO:0035672,GO:0035673,GO:0042221,GO:0042493,GO:0042886,GO:0042887,GO:0042891,GO:0042895,GO:0042938,GO:0044464,GO:0044610,GO:0046677,GO:0050896,GO:0051179,GO:0051181,GO:0051182,GO:0051184,GO:0051185,GO:0051234,GO:0051716,GO:0055085,GO:0070887,GO:0071702,GO:0071705,GO:0071916,GO:0071944,GO:0098656,GO:1901264,GO:1901505,GO:1901679,GO:1901700,GO:1901701,GO:1904680		ko:K03327					ko00000,ko02000	2.A.66.1			Bacteria	1MUAM@1224,1RP5M@1236,3XMVX@561,COG0534@1,COG0534@2	NA|NA|NA	P	Multidrug efflux pump that functions probably as a Na( ) drug antiporter
ECP_1614	362663.ECP_1614	7.9E-51	206.1	Escherichia	ydhR	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464											Bacteria	1MZC2@1224,1S98Z@1236,2C948@1,32SAI@2,3XPUJ@561	NA|NA|NA	S	oxidoreductase activity
ECP_1615	362663.ECP_1615	0	1076.6	Escherichia	ydhS												Bacteria	1N8CF@1224,1RS86@1236,3XP0H@561,COG4529@1,COG4529@2	NA|NA|NA	S	FAD-NAD(P)-binding
ECP_1623	362663.ECP_1623	2.4E-303	1047.3	Escherichia	pyk	GO:0001871,GO:0003674,GO:0003824,GO:0004743,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006116,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009266,GO:0009408,GO:0009628,GO:0009986,GO:0009987,GO:0016043,GO:0016052,GO:0016053,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019674,GO:0019693,GO:0019752,GO:0022607,GO:0030246,GO:0030247,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042802,GO:0042866,GO:0043436,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0050896,GO:0051186,GO:0051188,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0055086,GO:0055114,GO:0065003,GO:0071704,GO:0071840,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:2001065	2.7.1.40,2.7.7.4	ko:K00873,ko:K00958	ko00010,ko00230,ko00261,ko00450,ko00620,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00261,map00450,map00620,map00920,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230	M00001,M00002,M00049,M00050,M00176,M00596	R00200,R00430,R00529,R01138,R01858,R02320,R04929	RC00002,RC00015,RC02809,RC02889	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147			iECO103_1326.ECO103_1819,iEcE24377_1341.EcE24377A_2084,iPC815.YPO2393	Bacteria	1MU21@1224,1RMW3@1236,3XMTB@561,COG0469@1,COG0469@2	NA|NA|NA	F	Pyruvate kinase
ECP_1624	1440052.EAKF1_ch4375c	8.3E-16	89.4	Escherichia	lpp	GO:0003674,GO:0005488,GO:0005515,GO:0005539,GO:0005575,GO:0005623,GO:0006629,GO:0008150,GO:0008152,GO:0008289,GO:0009279,GO:0009987,GO:0016020,GO:0016021,GO:0019867,GO:0030258,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031975,GO:0042802,GO:0042834,GO:0044237,GO:0044238,GO:0044255,GO:0044425,GO:0044462,GO:0044464,GO:0045203,GO:0071704,GO:0071944,GO:0097367		ko:K06078					ko00000,ko01011				Bacteria	1MZCW@1224,1S8YB@1236,3XQ0U@561,COG4238@1,COG4238@2	NA|NA|NA	M	Lipoprotein leucine-zipper
ECP_1635	199310.c2083	4.3E-195	687.2	Escherichia	ydiK	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944		ko:K03548,ko:K11744					ko00000,ko02000	2.A.86.1			Bacteria	1MVX7@1224,1RNN1@1236,3XM9X@561,COG0628@1,COG0628@2	NA|NA|NA	S	transporter activity
ECP_1636	199310.c2084	2.3E-65	254.6	Escherichia	ydiL												Bacteria	1MYSY@1224,1S6TE@1236,2C13B@1,32R81@2,3XQZG@561	NA|NA|NA	S	DNA binding
ECP_1637	362663.ECP_1637	6.9E-223	779.6	Escherichia	ydiM	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944		ko:K02429,ko:K06141					ko00000,ko02000	2.A.1,2.A.1.7			Bacteria	1PMZX@1224,1RZE0@1236,3XNRY@561,COG0738@1,COG0738@2	NA|NA|NA	P	transporter activity
ECP_1638	199310.c2086	6.3E-227	793.1	Escherichia	ydiN			ko:K03762					ko00000,ko02000	2.A.1.6.4			Bacteria	1R5EA@1224,1RQ30@1236,3XM5V@561,COG0477@1,COG0477@2	NA|NA|NA	EGP	Major Facilitator Superfamily
ECP_1639	362663.ECP_1639	2.6E-163	581.3	Escherichia	aroE	GO:0000166,GO:0003674,GO:0003824,GO:0004764,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019632,GO:0019752,GO:0030266,GO:0032787,GO:0036094,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050661,GO:0050662,GO:0051287,GO:0052734,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901576,GO:1901615	1.1.1.25,1.1.1.282,1.3.5.4	ko:K00014,ko:K00244,ko:K05887	ko00020,ko00190,ko00400,ko00620,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko02020,map00020,map00190,map00400,map00620,map00650,map00720,map01100,map01110,map01120,map01130,map01200,map01230,map02020	M00009,M00011,M00022,M00150,M00173	R01872,R02164,R02413,R06846,R06847	RC00045,RC00154,RC00206	ko00000,ko00001,ko00002,ko01000			iAPECO1_1312.APECO1_3165,iECOK1_1307.ECOK1_3701,iECS88_1305.ECS88_3669,iECUMN_1333.ECUMN_3755,iHN637.CLJU_RS14185,iSFxv_1172.SFxv_1929,iS_1188.S1854,iUMN146_1321.UM146_16315,iUTI89_1310.UTI89_C3726	Bacteria	1MVH4@1224,1RS73@1236,3XNUP@561,COG0169@1,COG0169@2	NA|NA|NA	E	The actual biological function of YdiB remains unclear, nor is it known whether 3-dehydroshikimate or quinate represents the natural substrate. Catalyzes the reversible NAD-dependent reduction of both 3-dehydroshikimate (DHSA) and 3-dehydroquinate to yield shikimate (SA) and quinate, respectively. It can use both NAD or NADP for catalysis, however it has higher catalytic efficiency with NAD
ECP_1640	362663.ECP_1640	2.3E-131	474.9	Escherichia	aroD	GO:0000166,GO:0003674,GO:0003824,GO:0003855,GO:0004764,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006725,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009712,GO:0009713,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0016829,GO:0016835,GO:0016836,GO:0017144,GO:0018958,GO:0019438,GO:0019632,GO:0019752,GO:0032787,GO:0036094,GO:0042537,GO:0042802,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046189,GO:0046278,GO:0046279,GO:0046394,GO:0046417,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0072330,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901615,GO:1901617	1.1.1.25,4.2.1.10	ko:K03785,ko:K13832	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413,R03084	RC00206,RC00848	ko00000,ko00001,ko00002,ko01000			iEC042_1314.EC042_1860	Bacteria	1NG0G@1224,1S7CZ@1236,3XRGF@561,COG0710@1,COG0710@2	NA|NA|NA	E	Catalyzes the cis-dehydration of 3-dehydroquinate (DHQ) and introduces the first double bond of the aromatic ring to yield 3- dehydroshikimate
ECP_1641	362663.ECP_1641	5.9E-307	1059.3	Escherichia	ydiF	GO:0003674,GO:0003824,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0008410,GO:0008775,GO:0009987,GO:0016043,GO:0016740,GO:0016782,GO:0019752,GO:0022607,GO:0032787,GO:0043436,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0046459,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0065003,GO:0071704,GO:0071840	2.8.3.1,2.8.3.8	ko:K01026,ko:K19709	ko00620,ko00627,ko00640,ko00643,ko00650,ko01100,ko01120,map00620,map00627,map00640,map00643,map00650,map01100,map01120		R00928,R01179,R01359,R01449,R05508,R07832	RC00012,RC00014,RC00137	ko00000,ko00001,ko01000				Bacteria	1MUJW@1224,1RP80@1236,3XM2K@561,COG4670@1,COG4670@2	NA|NA|NA	I	CoA transferase having broad substrate specificity for short-chain acyl-CoA thioesters with the activity decreasing when the length of the carboxylic acid chain exceeds four carbons
ECP_1642	199310.c2090	1.5E-222	778.5	Escherichia	ydiO	GO:0003674,GO:0003824,GO:0006066,GO:0008150,GO:0008152,GO:0009058,GO:0016491,GO:0016627,GO:0034308,GO:0034309,GO:0044281,GO:0044283,GO:0046165,GO:0052890,GO:0055114,GO:0071270,GO:0071271,GO:0071704,GO:1901576,GO:1901615,GO:1901617	1.3.8.13	ko:K08297					ko00000,ko01000				Bacteria	1MUDR@1224,1RMMJ@1236,3XP3K@561,COG1960@1,COG1960@2	NA|NA|NA	I	Acyl-coa dehydrogenase
ECP_1644	362663.ECP_1644	1.5E-135	488.8	Escherichia	ydiQ	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006091,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009055,GO:0009987,GO:0016491,GO:0022900,GO:0033554,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716,GO:0055114		ko:K03521					ko00000				Bacteria	1MVH6@1224,1RZU6@1236,3XPHD@561,COG2086@1,COG2086@2	NA|NA|NA	C	Electron transfer flavoprotein
ECP_1645	362663.ECP_1645	2.7E-174	617.8	Escherichia	ydiR	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006082,GO:0006091,GO:0006629,GO:0006631,GO:0006635,GO:0008150,GO:0008152,GO:0009055,GO:0009056,GO:0009062,GO:0009987,GO:0016042,GO:0016054,GO:0016491,GO:0019395,GO:0019752,GO:0022900,GO:0030258,GO:0032787,GO:0033539,GO:0034440,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0046395,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0071704,GO:0072329,GO:0097159,GO:1901265,GO:1901363,GO:1901575	1.3.8.1	ko:K00248,ko:K03522	ko00071,ko00280,ko00650,ko01100,ko01110,ko01120,ko01200,ko01212,map00071,map00280,map00650,map01100,map01110,map01120,map01200,map01212		R01175,R01178,R02661,R03172,R04751	RC00052,RC00068,RC00076,RC00120,RC00148	ko00000,ko00001,ko01000,ko04147				Bacteria	1MUFI@1224,1RMK7@1236,3XM9A@561,COG2025@1,COG2025@2	NA|NA|NA	C	Electron transfer flavoprotein
ECP_1646	362663.ECP_1646	6E-241	839.7	Escherichia	ydiS			ko:K00313					ko00000,ko01000				Bacteria	1MVU6@1224,1RNY5@1236,3XNRE@561,COG0644@1,COG0644@2	NA|NA|NA	C	electron transfer flavoprotein-quinone oxidoreductase ydiS
ECP_1647	199310.c2096	9.6E-54	215.7	Escherichia	ydiT			ko:K03855					ko00000				Bacteria	1RHTX@1224,1S6ZD@1236,3XPQH@561,COG2440@1,COG2440@2	NA|NA|NA	C	Could be a 3Fe-4S cluster-containing protein
ECP_1648	362663.ECP_1648	0	1155.2	Escherichia	fadK	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0015645,GO:0016020,GO:0016405,GO:0016874,GO:0016877,GO:0016878,GO:0031956,GO:0044464,GO:0071944		ko:K12507					ko00000,ko01000,ko01004			iECIAI1_1343.ECIAI1_1755	Bacteria	1MU6G@1224,1RMQ4@1236,3XMA2@561,COG0318@1,COG0318@2	NA|NA|NA	IQ	Catalyzes the esterification, concomitant with transport, of exogenous fatty acids into metabolically active CoA thioesters for subsequent degradation or incorporation into phospholipids. Is maximally active on C6 0, C8 0 and C12 0 fatty acids, while has a low activity on C14-C18 chain length fatty acids. Is involved in the anaerobic beta-oxidative degradation of fatty acids, which allows anaerobic growth of E.coli on fatty acids as a sole carbon and energy source in the presence of nitrate or fumarate as a terminal electron acceptor. Can functionally replace FadD under anaerobic conditions
ECP_1651	362663.ECP_1651	1E-153	549.3	Escherichia	ydiA	GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0030234,GO:0044424,GO:0044444,GO:0044464,GO:0050790,GO:0065007,GO:0065009,GO:0098772	2.7.11.33,2.7.4.28	ko:K09773					ko00000,ko01000				Bacteria	1MUHU@1224,1RPHX@1236,3XN7K@561,COG1806@1,COG1806@2	NA|NA|NA	F	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the phosphoenolpyruvate synthase (PEPS) by catalyzing its phosphorylation dephosphorylation
ECP_1652	199310.c2100	3.4E-202	710.7	Escherichia	aroH	GO:0003674,GO:0003824,GO:0003849,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0019438,GO:0019752,GO:0042802,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.5.1.54	ko:K01626	ko00400,ko01100,ko01110,ko01130,ko01230,ko02024,map00400,map01100,map01110,map01130,map01230,map02024	M00022	R01826	RC00435	ko00000,ko00001,ko00002,ko01000			iLF82_1304.LF82_0146,iNRG857_1313.NRG857_03335,iSbBS512_1146.SbBS512_E1908,iUTI89_1310.UTI89_C2934	Bacteria	1MU5Q@1224,1RMAA@1236,3XMMD@561,COG0722@1,COG0722@2	NA|NA|NA	E	Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP)
ECP_1653	362663.ECP_1653	5.8E-28	129.4	Bacteria	hemP												Bacteria	COG4256@1,COG4256@2	NA|NA|NA	P	Hemin uptake protein
ECP_1664	199310.c2114	1.6E-15	88.2	Gammaproteobacteria													Bacteria	1P787@1224,1SUJC@1236,298GN@1,2ZVMS@2	NA|NA|NA		
ECP_1665	199310.c2114	5.6E-66	256.9	Gammaproteobacteria													Bacteria	1P787@1224,1SUJC@1236,298GN@1,2ZVMS@2	NA|NA|NA		
ECP_1667	155864.EDL933_2679	1.4E-41	175.6	Gammaproteobacteria				ko:K06867					ko00000				Bacteria	1QWC1@1224,1T2TD@1236,32YAJ@2,COG0666@1	NA|NA|NA	S	Corresponds to locus_tag
ECP_1668	155864.EDL933_2679	2.8E-48	198	Gammaproteobacteria				ko:K06867					ko00000				Bacteria	1QWC1@1224,1T2TD@1236,32YAJ@2,COG0666@1	NA|NA|NA	S	Corresponds to locus_tag
ECP_1670	199310.c2121	5.4E-167	593.6	Escherichia	pfkB	GO:0000287,GO:0003674,GO:0003824,GO:0003872,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008443,GO:0009024,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019200,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0033554,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042802,GO:0042866,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046835,GO:0046872,GO:0046939,GO:0050896,GO:0051186,GO:0051188,GO:0051716,GO:0055086,GO:0061615,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	2.7.1.11,2.7.1.56	ko:K00882,ko:K16370	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00345	R00756,R02071,R03236,R03237,R03238,R03239,R04779	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000			iAPECO1_1312.APECO1_793,iUMNK88_1353.UMNK88_2713,iUTI89_1310.UTI89_C1916	Bacteria	1MVNW@1224,1RS3Y@1236,3XPFP@561,COG1105@1,COG1105@2	NA|NA|NA	F	Belongs to the carbohydrate kinase PfkB family
ECP_1671	199310.c2123	3.8E-47	193.7	Escherichia	ydiZ	GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0033554,GO:0050896,GO:0051716											Bacteria	1N13Q@1224,1S9QK@1236,2CY9P@1,32T3T@2,3XPVV@561	NA|NA|NA	S	endoribonuclease activity
ECP_1672	199310.c2124	5.7E-171	606.7	Escherichia	yniA	GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0044237											Bacteria	1MVHX@1224,1RRC5@1236,3XP3H@561,COG3001@1,COG3001@2	NA|NA|NA	G	kinase activity
ECP_1674	199310.c2126	1E-119	436	Escherichia	yniC	GO:0000287,GO:0003674,GO:0003824,GO:0003850,GO:0004346,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019203,GO:0042578,GO:0043167,GO:0043169,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0050084,GO:0050286,GO:0050308,GO:0050309	3.1.3.23	ko:K19270					ko00000,ko01000				Bacteria	1NF90@1224,1RNP8@1236,3XMXW@561,COG0637@1,COG0637@2	NA|NA|NA	S	this is a biologically important activity in vivo since it contributes to the elimination of this toxic compound and plays an important role in the resistance of E.coli to 2-deoxyglucose
ECP_1675	199310.c2127	2.2E-113	414.8	Escherichia	ydjM	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0031668,GO:0033554,GO:0044464,GO:0050896,GO:0051716,GO:0071496,GO:0071944		ko:K07038					ko00000				Bacteria	1Q0WR@1224,1RU1K@1236,3XMKZ@561,COG1988@1,COG1988@2	NA|NA|NA	S	SOS response
ECP_1676	199310.c2128	1.6E-244	851.7	Escherichia	ydjN	GO:0000099,GO:0000101,GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0006791,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015179,GO:0015184,GO:0015318,GO:0015711,GO:0015804,GO:0015807,GO:0015811,GO:0015849,GO:0016020,GO:0022857,GO:0034220,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072337,GO:0072348,GO:0072349,GO:0098656,GO:1901682,GO:1902475,GO:1903825,GO:1905039		ko:K06956					ko00000				Bacteria	1R3F8@1224,1RMHV@1236,3XNSQ@561,COG1823@1,COG1823@2	NA|NA|NA	U	Belongs to the dicarboxylate amino acid cation symporter (DAACS) (TC 2.A.23) family
ECP_1678	362663.ECP_1678	0	1511.1	Escherichia	katE	GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0005488,GO:0005506,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006970,GO:0006972,GO:0006974,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009628,GO:0009636,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0016999,GO:0017001,GO:0017144,GO:0020037,GO:0033554,GO:0042221,GO:0042737,GO:0042743,GO:0042744,GO:0042802,GO:0043167,GO:0043169,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046872,GO:0046906,GO:0046914,GO:0048037,GO:0050896,GO:0051186,GO:0051187,GO:0051716,GO:0055114,GO:0070887,GO:0072593,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901363,GO:1990748	1.11.1.6	ko:K03781	ko00380,ko00630,ko01110,ko01130,ko01200,ko04011,ko04016,ko04068,ko04146,ko04211,ko04212,ko04213,ko05014,map00380,map00630,map01110,map01130,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014	M00532	R00009,R00602,R02670	RC00034,RC00767,RC02141,RC02755	ko00000,ko00001,ko00002,ko01000			iECO26_1355.ECO26_2506	Bacteria	1MUXZ@1224,1RNE7@1236,3XM73@561,COG0753@1,COG0753@2	NA|NA|NA	P	serves to protect cells from the toxic effects of hydrogen peroxide
